membership_id,state_id,source_key,source_file,source_row_index,row_status,temperature_C,mea_mass_fraction,co2_loading_mol_per_mol_mea,species,measurement_role,reported_basis,conversion_eligible,lifecycle_status,target_membership,target_eligible,eligibility_reason
Bottinger2008_state_011|HCO3-,Bottinger2008_state_011,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,11,reported,40,0.2,0.282,HCO3-,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_011|CO3^2-,Bottinger2008_state_011,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,11,reported,40,0.2,0.282,CO3^2-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_011|H3O+,Bottinger2008_state_011,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,11,reported,40,0.2,0.282,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_011|OH-,Bottinger2008_state_011,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,11,reported,40,0.2,0.282,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_011|MEA + MEAH+,Bottinger2008_state_011,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,11,reported,40,0.2,0.282,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_012|CO2,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,CO2,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_012|MEA,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,MEA,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_012|MEAH+,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,MEAH+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_012|MEACOO-,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_012|HCO3-,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_012|CO3^2-,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,CO3^2-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_012|H3O+,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_012|OH-,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_012|MEA + MEAH+,Bottinger2008_state_012,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,12,reported,40,0.2,0.437,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_013|CO2,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,CO2,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_013|MEA,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,MEA,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_013|MEAH+,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,MEAH+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_013|MEACOO-,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_013|HCO3-,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_013|CO3^2-,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,CO3^2-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_013|H3O+,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_013|OH-,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_013|MEA + MEAH+,Bottinger2008_state_013,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,13,reported,40,0.2,0.509,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_014|CO2,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,CO2,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_014|MEA,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,MEA,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_014|MEAH+,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,MEAH+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_014|MEACOO-,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_014|HCO3-,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_014|CO3^2-,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,CO3^2-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_014|H3O+,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_014|OH-,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_014|MEA + MEAH+,Bottinger2008_state_014,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,14,reported,40,0.2,0.543,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_015|CO2,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,CO2,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_015|MEA,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,MEA,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_015|MEAH+,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,MEAH+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_015|MEACOO-,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_015|HCO3-,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_015|CO3^2-,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,CO3^2-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_015|H3O+,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_015|OH-,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_015|MEA + MEAH+,Bottinger2008_state_015,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,15,reported,40,0.2,0.553,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_016|CO2,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,CO2,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_016|MEA,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,MEA,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_016|MEAH+,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,MEAH+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_016|MEACOO-,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_016|HCO3-,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_016|CO3^2-,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,CO3^2-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_016|H3O+,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_016|OH-,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_016|MEA + MEAH+,Bottinger2008_state_016,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,16,reported,40,0.2,0.606,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Bottinger2008_state_017|CO2,Bottinger2008_state_017,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,17,reported,40,0.2,0.695,CO2,direct_zero,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
